FID,FID_1,OBJECTID,Parcel_ID,area_m2,image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,delta_h,distance,sink_dista,camera_h,camera_dem,phi,pano_lat,pano_lon,target_lat,target_lon,image_date,edge,is_lowest_,SFHA_TF,STATIC_BFE,Under_fld
1679,5787,407706,3505-0072-0012-000,158.0279999,11823_29.3013502_-94.7795595_0_12.28.jpg,eDLz37TQ5hb7I8pqGIOssQ,11823,0.356689000000000,324,536,382,2.893268604000000,0.429131765000000,18.906949409999999,-2.016813975000000,2.445945740000000,2.464136839000000,-0.041146086000000,29.301350200000002,-94.779559500000005,29.301518229999999,-94.779525969999995,2019,Not_at_edge,Y,T,11.000000000000000,Y
1680,5791,407710,3505-0074-0006-001,171.4519958,11851_29.3017617_-94.7815959_0_178.03.jpg,DnDJkvZBiFwmEhDUPbbmUA,11851,0.859375000000000,419,455,342,3.520307898000000,1.110714077000000,25.752955470000000,-1.293448092000000,2.404162169000000,2.409593821000000,0.024417643000000,29.301761700000000,-94.781595899999999,29.301529370000001,-94.781593259999994,2019,Not_at_edge,Y,T,11.000000000000000,N
1681,5792,407711,3505-0074-0005-000,132.8520050,11861_29.3016628_-94.7819867_0_131.89.jpg,n4_GtTLQJGdLMl0COOYHgA,11861,0.919922000000000,316,464,348,3.460096797000000,0.979718408000000,25.325437829999998,-1.412174502000000,2.391892910000000,2.480378389000000,-0.047065861000000,29.301662810000000,-94.781986709999998,29.301518420000001,-94.781784689999995,2019,Not_at_edge,Y,T,11.000000000000000,N
1682,5864,407783,3505-0074-0012-000,134.8959961,11910_29.3007573_-94.7818083_0_359.93.jpg,i8v8zDhSxq4tc9gK7lC2SA,11910,0.936523000000000,324,497,327,3.528782027000000,1.002150910000000,17.127745569999998,-1.361290557000000,2.363441467000000,2.526631117000000,-0.041494360000000,29.300757300000001,-94.781808299999994,29.300911679999999,-94.781815829999999,2019,Not_at_edge,Y,T,11.000000000000000,N
1683,5885,407804,3505-0013-0004-002,81.1961975,11952_29.3011087_-94.780503_0_178.91.jpg,WORH9YVTInNsR8tfgoawYA,11952,0.421143000000000,159,511,342,3.388236831000000,0.878967832000000,17.424195950000001,-1.525507380000000,2.404475212000000,2.509268999000000,-0.155389864000000,29.301108740000000,-94.780502979999994,29.300953920000001,-94.780471860000006,2019,Not_at_edge,Y,T,11.000000000000000,N
1684,5897,407816,3505-0075-0012-000,181.7189941,11946_29.3004588_-94.7829111_0_328.05.jpg,#NAME?,11946,0.912109000000000,588,591,442,2.203985969000000,-0.422052344000000,19.592195210000000,-2.814937075000000,2.392884731000000,2.626038313000000,0.142081883000000,29.300458790000000,-94.782911130000002,29.300620510000002,-94.782992539999995,2019,Not_at_edge,Y,T,11.000000000000000,Y
1685,5952,407871,3505-0014-0002-000,147.3439941,11991_29.3007573_-94.7818083_0_179.93.jpg,i8v8zDhSxq4tc9gK7lC2SA,11991,0.261719000000000,632,412,291,4.403548770000000,1.876917653000000,24.401835370000001,-0.486523814000000,2.363441467000000,2.526631117000000,0.171692371000000,29.300757260000001,-94.781808269999999,29.300540300000002,-94.781850879999993,2019,Not_at_edge,Y,T,11.000000000000000,N
1686,5989,407908,5505-0000-0001-000,126.7220001,12057_29.3005093_-94.7827154_0_148.28.jpg,XDhoa-_yYrz5MMuxkCOGcA,12057,0.942383000000000,451,526,352,3.385164923000000,0.747509188000000,16.738160239999999,-1.656671816000000,2.404181004000000,2.637655735000000,0.047065861000000,29.300509290000001,-94.782715390000007,29.300377240000000,-94.782631800000004,2019,Not_at_edge,Y,T,11.000000000000000,N
1687,6009,407928,3505-0077-0011-000,165.8800049,12021_29.2999052_-94.7850723_0_343.14.jpg,1Gonf88yPJmO9VMGlchomQ,12021,0.916992000000000,389,484,297,3.844249141000000,1.310186517000000,15.557373050000001,-1.085565198000000,2.395751715000000,2.534062624000000,0.004186414000000,29.299905169999999,-94.785072339999999,29.300039659999999,-94.785118139999994,2019,Not_at_edge,Y,T,11.000000000000000,N
1688,6029,407948,3510-0023-0001-001,133.4100037,12073_29.300006_-94.7795371_0_42.12.jpg,pr4W4TrHqDlGMRY7Y8BrrQ,12073,0.822266000000000,284,343,203,5.535310675000000,3.078229119000000,20.830548480000001,0.594494273000000,2.483734846000000,2.457081556000000,-0.069665336000000,29.300005970000001,-94.779537120000001,29.300153800000000,-94.779404740000004,2019,Not_at_edge,Y,T,11.000000000000000,N
1689,6035,407954,3505-0077-0014-001,196.6779938,12010_29.300235_-94.7857938_0_102.70.jpg,nMmWWnR-fY7Y3vcpv5NhbA,12010,0.801758000000000,653,426,292,4.154252596000000,1.725163050000000,21.927450839999999,-0.646592550000000,2.371755600000000,2.429089546000000,0.185881766000000,29.300235040000000,-94.785793790000000,29.300156630000000,-94.785586580000000,2019,Not_at_edge,Y,T,11.000000000000000,N
1690,6077,407996,3505-0078-0011-000,195.4689941,12079_29.2995769_-94.7862732_0_357.32.jpg,Ib5URP18wrG4iCebCpSjgw,12079,0.581055000000000,372,474,295,3.951469184000000,1.387147904000000,16.253032980000000,-1.032010078000000,2.419157982000000,2.564321280000000,-0.007675522000000,29.299576909999999,-94.786273179999995,29.299723329999999,-94.786282279999995,2019,Not_at_edge,Y,T,11.000000000000000,N
1691,6090,408009,6481-0000-0002-000,98.8028030,12103_29.2998252_-94.78321_0_101.45.jpg,Z1rueeYOS3fLOzqwmzxiqw,12103,0.929199000000000,391,348,200,5.281752082000000,2.801516982000000,19.657115670000000,0.493784638000000,2.307732344000000,2.480235100000000,0.005233536000000,29.299825169999998,-94.783209999999997,29.299789059999998,-94.783011920000007,2019,Not_at_edge,Y,T,11.000000000000000,N
1692,6126,408045,3505-0016-0011-000,144.8370056,12132_29.2993362_-94.7836288_0_313.44.jpg,MP0k1_8q2Wj_NRJ5UeAQ_A,12132,0.817383000000000,121,413,266,4.594464956000000,1.990592895000000,20.119812629999998,-0.414280953000000,2.404873848000000,2.603872061000000,-0.181160258000000,29.299360770000000,-94.783531479999994,29.299459790000000,-94.783705040000001,2017,Not_at_edge,Y,T,11.000000000000000,N
1693,6139,408058,3510-0022-1009-001,89.1408997,12150_29.299462_-94.7795163_0_311.45.jpg,xxEhiv-Fa87TNMkb-vdQjw,12150,0.779297000000000,168,432,330,5.038374419000000,2.485971207000000,28.843901200000001,-0.955297714000000,3.441268921000000,2.552403212000000,-0.149595419000000,29.299462020000000,-94.779516250000000,29.299603290000000,-94.779765580000003,2013,Not_at_edge,Y,T,11.000000000000000,N
1694,6140,408059,3510-0022-1010-002,150.9230042,12150_29.299462_-94.7795163_0_311.45.jpg,xxEhiv-Fa87TNMkb-vdQjw,12150,0.779297000000000,168,432,330,5.038374419000000,2.485971207000000,28.843901200000001,-0.955297714000000,3.441268921000000,2.552403212000000,-0.149595419000000,29.299462020000000,-94.779516250000000,29.299603290000000,-94.779765580000003,2013,Not_at_edge,Y,T,11.000000000000000,N
1695,6143,408062,3510-0022-1013-001,115.2929993,12137_29.2993466_-94.7799573_0_312.08.jpg,_CaZCfj5FoVQHCNrq9ooHw,12137,0.387939000000000,216,377,252,6.004981893000000,3.426429408000000,23.247132090000001,0.096673148000000,3.329756260000000,2.578552485000000,-0.116695161000000,29.299346620000001,-94.779957269999997,29.299468099999999,-94.780152319999999,2013,Not_at_edge,Y,T,11.000000000000000,N
1696,6151,408070,3505-0018-0007-002,149.1580048,12186_29.2993975_-94.7854947_0_254.54.jpg,mjL-6ILLM1AZRjwvhY9p_Q,12186,0.779297000000000,379,342,137,5.285517647000000,2.820263102000000,14.191350529999999,0.415902569000000,2.404360533000000,2.465254545000000,-0.003488684000000,29.299397460000002,-94.785494749999998,29.299362899999998,-94.785635389999996,2019,Not_at_edge,Y,T,11.000000000000000,N
1697,6156,408075,5068-0000-0011-003,102.7050018,12194_29.2994105_-94.7817738_0_267.54.jpg,eW7SpfrydeKhh0vkaSv54g,12194,0.612793000000000,116,537,330,3.509830356000000,0.893965602000000,14.297793199999999,-1.510240436000000,2.404206038000000,2.615864754000000,-0.184870712000000,29.299410529999999,-94.781773819999998,29.299381400000001,-94.781917179999994,2019,Not_at_edge,Y,T,11.000000000000000,N
1698,6174,408093,3510-0022-0011-002,281.3120117,12220_29.2990094_-94.7812062_0_358.60.jpg,q0Wba-VZpx-G61QJ9tqSug,12220,0.283936000000000,660,449,326,3.893365644000000,1.312227272000000,24.086775639999999,-1.089263655000000,2.401490927000000,2.581138372000000,0.190259050000000,29.299009399999999,-94.781206200000000,29.299223730000001,-94.781165279999996,2019,Not_at_edge,Y,T,11.000000000000000,N
1699,6180,408099,3505-0018-0003-002,167.5980072,12192_29.2996024_-94.7861758_0_193.41.jpg,NH-qbKFUAAdnPssFrf1dxA,12192,0.817871000000000,568,480,312,3.885246124000000,1.319809999000000,17.460404199999999,-1.160000000000000,2.479809999000000,2.565436125000000,0.128379908000000,29.299602409999999,-94.786175819999997,29.299455120000001,-94.786239539999997,2019,Not_at_edge,Y,T,11.000000000000000,N
1700,6202,408121,3505-0082-0003-000,189.2910004,12262_29.2992566_-94.7911522_0_179.19.jpg,P2bsloh1lQt42ZS1jmQhoQ,12262,0.849121000000000,530,504,332,3.279758499000000,0.926171110000000,17.002172800000000,-1.416281178000000,2.342452288000000,2.353587389000000,0.101871427000000,29.299256580000002,-94.791152210000007,29.299103779999999,-94.791167540000004,2019,Not_at_edge,Y,T,11.000000000000000,Y
1701,6230,408149,3505-0081-0010-002,137.0330048,12217_29.2987027_-94.7896201_0_343.31.jpg,Bo9ejcNwoGL0oCS_h6z_fg,12217,0.914551000000000,298,523,340,3.251738510000000,0.847965679000000,15.839049899999999,-1.544565954000000,2.392531633000000,2.403772831000000,-0.059589861000000,29.298702649999999,-94.789620110000001,29.298836840000000,-94.789676150000005,2019,Not_at_edge,Y,T,11.000000000000000,Y
1702,6235,408154,5068-0000-0017-000,121.8430023,12267_29.2988237_-94.7819888_0_312.69.jpg,r3S6EHU5UinhjZAOg9gmzQ,12267,0.821777000000000,192,379,237,4.996440569000000,2.436307112000000,20.669463740000001,0.071474234000000,2.364832878000000,2.560133457000000,-0.132838807000000,29.298823660000000,-94.781988839999997,29.298930830000000,-94.782162940000006,2019,Not_at_edge,Y,T,11.000000000000000,N
1703,6236,408155,5068-0000-0018-001,138.4259949,12275_29.2987427_-94.782289_0_12.15.jpg,vUDRD3ZosQ1OQz9fvYnFPQ,12275,0.913086000000000,94,512,337,3.447608545000000,0.819680288000000,16.959816929999999,-1.496395037000000,2.316075325000000,2.627928257000000,-0.199326066000000,29.298742699999998,-94.782289000000006,29.298895699999999,-94.782286780000007,2019,Not_at_edge,Y,T,11.000000000000000,N
1704,6271,408190,3505-0020-0004-002,143.8139954,12312_29.2989968_-94.7884854_0_162.90.jpg,jJVjqQ5DVV9nJbY73Sa-9g,12312,0.877930000000000,437,364,178,5.001241099000000,2.531182896000000,15.651767169999999,0.218273531000000,2.312909365000000,2.470058203000000,0.037313890000000,29.298996819999999,-94.788485420000001,29.298860399999999,-94.788443830000006,2019,Not_at_edge,Y,T,11.000000000000000,N
1705,6307,408226,3505-0019-0010-000,206.3860016,12330_29.2984238_-94.786961_0_342.18.jpg,ig5pcLQ-gMfC_IhHEErWfg,12330,0.733887000000000,204,517,371,4.065977952000000,1.540373942000000,19.945192550000002,-1.850476840000000,3.390850782000000,2.525604010000000,-0.124603419000000,29.298423759999999,-94.786960980000003,29.298586900000000,-94.787047610000002,2018,Not_at_edge,Y,T,11.000000000000000,N
1706,6320,408239,3510-0022-2008-001,119.7990036,12310_29.2987569_-94.7803491_0_223.94.jpg,NzymeSzW43rmRNJ1_KgyfQ,12310,0.527832000000000,336,393,166,4.961792082000000,2.361585468000000,12.822782090000000,-0.089424998000000,2.451010466000000,2.600206614000000,-0.032784159000000,29.298756900000001,-94.780349099999995,29.298671010000000,-94.780437520000007,2021,Not_at_edge,Y,T,11.000000000000000,N
1707,6334,408253,3510-0020-0006-000,158.8190002,12363_29.2987538_-94.7858371_0_130.70.jpg,aff_u7PcvH5k5KIQphkwUg,12363,0.272705000000000,98,460,356,4.529098665000000,1.944498216000000,28.797757220000001,-1.497861947000000,3.442360163000000,2.584600449000000,-0.196307511000000,29.298753779999998,-94.785837099999995,29.298626030000001,-94.785578999999998,2013,Not_at_edge,Y,T,11.000000000000000,N
1708,6335,408254,3510-0020-0007-200,140.7469940,12378_29.2985045_-94.7852027_0_253.89.jpg,nvZ3DEyK14t9iaHTIEWqIQ,12378,0.824707000000000,389,369,138,4.985371437000000,2.468366470000000,12.594078290000001,0.123032655000000,2.345333815000000,2.517004967000000,0.003837549000000,29.298504529999999,-94.785202740000003,29.298473420000001,-94.785327409999994,2019,Not_at_edge,Y,T,11.000000000000000,N
1709,5950,407869,3510-0023-1001-000,152.5939941,12011_29.30028_-94.7783709_0_43.41.jpg,r5pg44u_Cxm-qMaV-inRNA,12011,0.471191000000000,411,307,220,6.750832150000000,4.065289805000000,33.065366670000003,1.753189871000000,2.312099934000000,2.685542345000000,0.019186559000000,29.300280000000001,-94.778370899999999,29.300492739999999,-94.778132319999997,2019,Not_at_edge,Y,T,11.000000000000000,N
1710,5560,407479,3505-0257-0001-001,123.2829971,11654_29.3030646_-94.7867592_0_72.78.jpg,sLd9KWLzNblbLom-VKLjig,11654,0.384521000000000,207,396,170,4.116951175000000,2.296460338000000,12.969854950000000,-0.107790999000000,2.404251337000000,1.820490837000000,-0.122542002000000,29.303064590000002,-94.786759219999993,29.303112630000001,-94.786637490000004,2019,Not_at_edge,Y,T,12.000000000000000,N
1711,5567,407486,3505-0256-0013-000,223.8979950,11634_29.3032373_-94.7856043_0_103.39.jpg,B3KP74X_TQJNztNykwMe_g,11634,0.628906000000000,642,421,345,3.068977281000000,1.350445672000000,38.389464629999999,-1.001818971000000,2.352264643000000,1.718531609000000,0.178120671000000,29.303237299999999,-94.785604300000003,29.303098660000000,-94.785242190000005,2019,Not_at_edge,Y,T,12.000000000000000,Y
1712,5819,407738,3505-0328-0006-001,168.6190033,11928_29.3005588_-94.7978635_0_311.78.jpg,z2A9yAXHZQicuNZpfZDS4A,11928,0.439697000000000,67,405,377,2.577773548000000,0.872837044000000,106.411875100000000,-1.522523664000000,2.395360708000000,1.704936504000000,-0.217692360000000,29.300558800000001,-94.797863500000005,29.301028729999999,-94.798818589999996,2019,Not_at_edge,Y,T,12.000000000000000,Y
1713,5820,407739,3505-0328-0006-004,100.3349991,11928_29.3005588_-94.7978635_0_311.78.jpg,z2A9yAXHZQicuNZpfZDS4A,11928,0.439697000000000,67,405,377,2.577773548000000,0.872837044000000,106.411875100000000,-1.522523664000000,2.395360708000000,1.704936504000000,-0.217692360000000,29.300558800000001,-94.797863500000005,29.301028729999999,-94.798818589999996,2019,Not_at_edge,Y,T,12.000000000000000,Y
1714,5900,407819,3505-0391-0011-000,242.6170044,11935_29.3002568_-94.8026771_0_358.88.jpg,RPzY5QejFmcqLwL7ChsEqg,11935,0.843750000000000,481,638,441,2.284597405000000,0.838009604000000,14.727313100000000,-2.614397041000000,3.452406645000000,1.446587801000000,0.068276485000000,29.300256749999999,-94.802677099999997,29.300389460000002,-94.802669719999997,2013,Not_at_edge,Y,T,12.000000000000000,Y
1715,6084,408003,3505-0394-0012-002,35.7676010,12081_29.2997481_-94.8056999_0_265.94.jpg,hBpu2VpPo_duwvLtsGXJHg,12081,0.696289000000000,235,424,381,2.916462128000000,1.553822462000000,68.020672700000006,-1.888388451000000,3.442210913000000,1.362639666000000,-0.103597430000000,29.299748099999999,-94.805699899999993,29.299641579999999,-94.806389390000007,2013,Not_at_edge,Y,T,12.000000000000000,Y
1716,6088,408007,3505-0394-0012-002,101.0319977,12188_29.2989506_-94.8066809_0_43.49.jpg,Ltbh6ivhEIRQbAUZeEvWLQ,12188,0.367432000000000,124,405,358,2.827635329000000,1.518972676000000,62.900800529999998,-0.907028158000000,2.426000834000000,1.308662653000000,-0.178796424000000,29.298950600000001,-94.806680900000003,29.299425209999999,-94.806325970000003,2019,Not_at_edge,Y,T,12.000000000000000,Y
1717,6266,408185,3505-0336-0004-002,98.6165009,12286_29.2987745_-94.8083079_0_195.05.jpg,5utdHU5fvKi9fN8_GZ8TBg,12286,0.917969000000000,676,531,366,2.877664689000000,1.556427483000000,17.996271900000000,-1.820843216000000,3.377270699000000,1.321237206000000,0.201671290000000,29.298774500000000,-94.808307900000003,29.298629330000001,-94.808390849999995,2013,Not_at_edge,Y,T,12.000000000000000,Y
1718,6267,408186,3505-0336-0003-001,104.8870010,12285_29.2986953_-94.8086436_0_146.50.jpg,FrV0Ao5lRXFxY4qFJl12xw,12285,0.867676000000000,385,552,353,2.967839147000000,1.729759838000000,14.619127640000000,-1.713770006000000,3.443529844000000,1.238079309000000,0.001395478000000,29.298695299999999,-94.808643599999996,29.298585209999999,-94.808560729999996,2013,Not_at_edge,Y,T,12.000000000000000,Y
1719,6273,408192,3505-0273-0003-001,80.8257980,12283_29.2986729_-94.8050446_0_134.21.jpg,a2eGkwZMQT4IPwvz20gS-Q,12283,0.464600000000000,149,412,328,3.266623215000000,1.728333549000000,35.092074699999998,-0.676669760000000,2.405003309000000,1.538289666000000,-0.161853504000000,29.298672900000000,-94.805044600000002,29.298491590000001,-94.804748500000002,2017,Not_at_edge,Y,T,12.000000000000000,Y
1720,6306,408225,3505-0335-0015-000,142.9309998,12277_29.2981795_-94.8069218_0_343.72.jpg,nWEUy_LEzwE2rARmsYGl3A,12277,0.899902000000000,424,549,395,2.762458212000000,1.267215974000000,18.898676200000001,-2.188176625000000,3.455392599000000,1.495242238000000,0.028601134000000,29.298179500000000,-94.806921779999996,29.298344470000000,-94.806970949999993,2015,Not_at_edge,Y,T,12.000000000000000,Y
1721,6329,408248,3505-0337-0002-001,133.4100037,12395_29.2984401_-94.8096333_0_191.98.jpg,maPNMyqUMRxWztuGa8Q6Gg,12395,0.417236000000000,314,474,391,2.665086073000000,1.367142123000000,35.519192070000003,-2.228045303000000,3.595187426000000,1.297943950000000,-0.048110102000000,29.298440100000001,-94.809633300000002,29.298123790000002,-94.809691900000004,2013,Not_at_edge,Y,T,12.000000000000000,Y
1722,5579,407498,3505-0067-0001-000,268.8179932,5580_29.3032779_-94.7743781_0_43.54.jpg,36rBoffwIan_9SyY7hoPDQ,5580,0.768066000000000,263,535,381,5.711252224000000,0.400637638000000,18.958161669999999,-2.003633011000000,2.404270649000000,5.310614586000000,-0.084232085000000,29.303277900000001,-94.774378100000007,29.303411359999998,-94.774256059999999,2019,Not_at_edge,Y,F,-9999.000000000000000,NoData
1723,5580,407499,3505-0067-0013-000,417.3720093,5581_29.3030441_-94.7743498_0_42.67.jpg,QjDx9nrTIFza9e67LuZsZw,5581,0.867676000000000,303,578,426,6.209806544000000,0.849729640000000,19.169293740000001,-2.590920108000000,3.440649748000000,5.360076904000000,-0.055765050000000,29.303044100000001,-94.774349799999996,29.303177600000001,-94.774224360000005,2013,Not_at_edge,Y,F,-9999.000000000000000,NoData
1724,5597,407516,3505-0068-0001-002,96.7123032,5597_29.3029445_-94.77556_0_73.24.jpg,vS43eehgiq8OmnMim5v6TA,5597,0.915527000000000,345,298,111,6.602686350000000,3.366322462000000,15.646515290000000,0.938598816000000,2.427723646000000,3.236363888000000,-0.026858126000000,29.302944499999999,-94.775559999999999,29.302988819999999,-94.775407090000002,2019,Not_at_edge,Y,F,-9999.000000000000000,NoData
1725,5647,407566,3505-0069-0009-000,127.9739990,5649_29.3023518_-94.7757586_0_13.39.jpg,dbXJ8JwHRxTSspGQBrgBlA,5649,0.266846000000000,287,405,290,5.958256006000000,2.030313253000000,25.577673109999999,-0.373949528000000,2.404262781000000,3.927942753000000,-0.067581960000000,29.302351800000000,-94.775758600000003,29.302579380000001,-94.775715070000004,2019,Not_at_edge,Y,F,-9999.000000000000000,NoData
1726,5717,407636,3505-0009-0004-000,153.8029938,5718_29.3023029_-94.7759542_0_148.51.jpg,71fPYb9mXDu1im7yztIZrA,5718,0.936035000000000,587,349,195,6.528098117000000,2.825719606000000,19.079527200000001,0.461359035000000,2.364360571000000,3.702378511000000,0.140714119000000,29.302302900000001,-94.775954200000001,29.302144960000000,-94.775876120000007,2019,Not_at_edge,Y,F,-9999.000000000000000,NoData
